wallet,deposit,borrow,repay,redeem,deposit_count,borrow_count,repay_count,liquidations,repay_ratio,score
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,173338447571.46677,0.0,0.0,0,1,0,0,0,0.0,700
0x032945f825c2c9ffb445a2de02513b811554df46,2.190112254011165,0.0,0.0,0,2,0,0,0,0.0,600
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,994024817.3762044,0.0,0.0,0,1,0,0,0,0.0,700
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,4996787838405011.0,0.0,0.0,0,1,0,0,0,0.0,700
0x032b2f80d52e2873094d820b7befc15c294c6e65,10907.56163690903,0.0,0.0,0,1,0,0,0,0.0,700
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,143720434827.75864,1003004833.5169656,5.758482350000005,0,3,3,1,0,5.741230906942186e-09,600
0x032c00db90f28a81163b313cf1bc92247f2ed67e,1209623285547506.5,0.0,0.0,0,1,0,0,0,0.0,700
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,15854237614.713926,0.0022509558575093108,0.0,0,1,1,0,0,0.0,500
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,3574608483808443.0,1203.0805716879988,1199.6423239468347,0,10,4,2,0,0.9971421301099227,750
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,2.0284967703636125,0.0,0.0,0,2,0,0,0,0.0,600
0x032f074dddcb996b0da95402800653a1c1c5bf37,559590718823.6858,279795360753.3433,279795360753.3433,0,1,1,1,0,1.0,900
0x032f904c1f675add398dcb3733acf36b84b79c95,2.0971603294673117e+17,1.6322302034486746e+17,1.3275528421680062e+17,0,35,28,24,0,0.8133367703667488,750
0x0330056b009539f120717f6ff4d823c3ce2cbf63,1.0490772992469457,0.0,0.0,0,1,0,0,0,0.0,600
0x033026f0aa842c3323d02e5974c51d38c8056178,248347.97561391452,0.0,0.0,0,2,0,0,0,0.0,700
0x0330d6432c963f761eaa5a7567ea161027cc36d3,1.1057690357889531,0.0,0.0,0,1,0,0,0,0.0,600
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,8.023285219728189e+18,1.6683441188863803e+18,5.992829870931828e+17,0,87,59,24,0,0.35920825944062684,600
0x033185ecc07fe116859d5fc721802d724b85c4e7,355374419734139.8,211614374113180.6,210330707005888.1,0,5,3,5,0,0.993933932358461,750
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,178345368367.87494,0.0,0.0,0,1,0,0,0,0.0,700
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,113454044125436.62,0.0,0.0,0,2,0,0,0,0.0,700
0x0332be92c16b30591296507a665a164c4966b425,75047012400.00012,15009402480.000025,0.0,0,1,1,0,0,0.0,500
0x0332d875f3fc0475474548dcf29f23591cb14d29,15854237614.713926,0.0022509558575093108,0.0,0,1,1,0,0,0.0,500
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,89927.61303693455,3.048392071073411e+16,3.0512799494599624e+16,0,2,2,3,0,1.0009473448031685,900
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,1541047462147.7297,1.001007333514699,0.0,0,2,1,0,0,0.0,500
0x033466da370e828b957754b75a1370506d0de739,1.1338229544991216,0.0,0.0,0,1,0,0,0,0.0,600
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,1.0323932736610336e+16,9962.886578514768,655.6480704296937,0,16,10,1,0,0.06580904693260449,600
0x03352f97e46d751d978c0293f0e51d53b6959599,2.0063783716916634,0.0,0.0,0,1,0,0,0,0.0,600
0x03356060622b057978f616a26ebb2967a73625ec,3794527872769951.5,0.0,0.0,0,1,0,0,0,0.0,700
0x0335a3481a074ead996574587714af349a114013,993.5955829946333,498.2127156096481,500.90421176458403,0,1,1,2,0,1.0054023032142856,800
0x0335c709c9d9f938b2554b91974ef0812e16e890,53130150229718.01,0.0,0.0,0,1,0,0,0,0.0,700
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,622875151292876.5,129062279287068.16,69419523277030.06,0,20,13,7,0,0.5378761607225527,750
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,227304758766.87936,56826189691.71984,0.0,0,1,1,0,0,0.0,500
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,0.9995629064900772,0.19991258129801542,0.0,0,1,1,0,0,0.0,400
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,254030246726606.28,0.0,0.0,0,5,0,0,0,0.0,700
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,3665314464578457.0,990043050092600.9,993903461146323.4,0,23,8,7,0,1.0038992355467384,900
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,1.958084467404934e+16,7719981483215170.0,7475615304686438.0,0,29,19,15,0,0.9683462740085538,750
0x0338413ee756d4e561f073b1767e6bf5e18393e9,607.5882801585979,497.9797511120574,500.0320827721401,0,3,1,1,0,1.0041213154862212,800
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,38483360.81212792,139928.59113998347,141397.14909973717,0,2,1,2,0,1.01049505285367,900
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,2848645785084521.0,153977954881419.4,200.56223977633914,0,30,2,1,0,1.3025386649069014e-12,600
0x0339928b90de16e4fb37de38acbbbe9449ff756a,112.59993916372704,0.0,0.0,0,2,0,0,0,0.0,600
0x033a0f17fb49d292785f02b959227cf5cf50f21a,2140272255425501.0,1274496844302979.5,1207584653567070.2,0,13,5,3,0,0.9474991318848628,750
0x033a10f0fa3a846f441f7d7469a2352f910443ad,5373.686348757413,2458.19539315975,2569.399168131797,0,17,12,13,0,1.0452379722464236,900
0x033c88d3eb2ca45023942ae4488882d391a801fd,9918972.386314986,0.0,0.0,0,1,0,0,0,0.0,700
0x033cd435e2bdf5227787d54d46c9231cf529acd6,17851449364.394066,0.0009974141208000005,0.0,0,2,1,0,0,0.0,500
0x033d66fac8634e3c34be50cf24f5016f31447077,260540491.79029983,0.0,0.0,0,72,0,0,0,0.0,700
0x033d74a910eaae2518f6b6d9c78af634a4833779,2014642018218.472,0.0,0.0,0,1,0,0,0,0.0,700
0x033dab06e494cedc8bf20717976a4af9d740c4d9,1255573986196.078,0.0,0.0,0,2,0,0,0,0.0,700
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,214970988119.0615,0.0,0.0,0,1,0,0,0,0.0,700
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,1.645265520890284e+17,4.967906527227668e+16,200613.54749993197,0,33,8,2,0,4.038190863705401e-12,600
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,1142717216487.8823,0.0,0.0,0,2,0,0,0,0.0,700
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,7733928801540.489,1.9982306923442157,2.0022020467073096,0,1,1,2,0,1.001987435373858,900
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,2.864516906632039e+16,12651.619881678796,0.0,0,2,3,0,0,0.0,500
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,1067218500890.5559,0.0,0.0,0,2,0,0,0,0.0,700
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1002967697772.2278,0.0,0.0,0,1,0,0,0,0.0,700
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,2214705524678725.5,1089.770337028044,1083.2760017985033,0,8,4,3,0,0.9940406386475414,750
0x033f0b0c71753239adaea7f7394812b79f7176a0,3213163748572.8394,0.0,0.0,0,3,0,0,0,0.0,700
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,254.1568406768812,0.0,0.0,0,3,0,0,0,0.0,600
0x033ffcf5d843a16da224f62b5cb1c4980310f796,2.8269824661771808e+17,1.3995832752813232e+16,1.4069555887004728e+16,0,49,30,28,0,1.0052675060851008,900
0x03402343d6192caec409b0570cf59905969adc2a,6845107065056048.0,414685476061728.56,9457.63775172217,0,34,34,34,0,2.28067735613541e-11,600
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,2219587255715.728,0.0,0.0,0,2,0,0,0,0.0,700
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,1548363719983935.5,0.0,0.0,0,1,0,0,0,0.0,700
0x03408ddff230918d5235152f2caac102e3d48202,1130051389484.0518,0.0,0.0,0,2,0,0,0,0.0,700
0x0340af84322e83ae445c375c10a6ac90989b85f6,2.3293919155447204e+16,653743809174041.5,652368030981938.4,0,37,26,25,0,0.9978955392421363,750
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,4.5982729606746616e+16,3.187844318949381e+16,4.015210631003994e+16,0,15,8,5,0,1.2595378661174044,900
0x03413203ef38895fb2661a62046949893ae9fd6b,33091485862537.688,18115.281447363675,18082.684742248362,0,10,2,3,0,0.998200596263987,750
0x0341ab2d783648be716fa78a48eedf13f151335e,516778351973040.1,348.940842866002,249.48410641746852,0,13,5,3,0,0.7149753647877608,750
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,1049448380307.1255,0.0,0.0,0,2,0,0,0,0.0,700
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,916271432978714.0,452948715035450.1,0.0,0,6,6,0,0,0.0,500
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1.1093597209167714,0.0,0.0,0,1,0,0,0,0.0,600
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1.0889682408970949,0.0,0.0,0,1,0,0,0,0.0,600
0x03471b120914390f8a4fc104e601c32d89989399,98935786.93912396,0.0,0.0,0,1,0,0,0,0.0,700
0x03478c0564936f7a51138d28d1cdce99855c2b7f,5312095069296924.0,3510.812062034828,0.0,0,2,1,0,0,0.0,500
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,102804457884750.23,35.084417775492874,35.084417775492874,0,1,1,1,0,1.0,900
0x03485453f0b0511dd6bd4173ad05093b1e0313de,1.6591845825159104e+16,4769206701381910.0,294.32041412403515,0,15,12,1,0,6.171265632893491e-14,600
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,6644975079352585.0,1527052878820373.5,1.392483010318976,0,27,13,1,0,9.1187609128156e-16,600
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,15826348971695.758,0.0,0.0,0,1,0,0,0,0.0,700
0x034a4081df0c5a039d05113a7d0b334083a7b084,5.215924762333472e+16,1.0173202923272284e+16,7029.281921205941,0,8,3,2,0,6.909605533499888e-13,600
0x034aef79606d0888348cdc0d6c30cb2f989f106a,126535514844.66075,0.0,0.0,0,1,0,0,0,0.0,700
0x034aff341d97429136304f3021e8f27975de3da0,1.8646465661941452e+16,1.7353068839082782e+16,1.3575253146173182e+16,0,12,22,16,0,0.7822969684531441,750
0x034b054426cd05f70ea0d98d35083ac73322b939,1357259004154294.2,2034.4339801136484,1019.7926105502851,0,7,5,2,0,0.5012660133081915,750
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,1.1283564803031887e+18,4.508296776814567e+17,1.7341913404301744e+17,0,23,52,52,0,0.3846666327178896,600
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1.0476989233433542,0.0,0.0,0,1,0,0,0,0.0,600
0x034b5cff596058dc37d983a8491278148ce13d88,9737.927856676297,0.0,0.0,0,1,0,0,0,0.0,700
0x034b63d519579980d9b527c9908f90495c858d7d,132625919833138.58,0.0,0.0,0,2,0,0,0,0.0,700
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,205921059860.42868,0.0,0.0,0,1,0,0,0,0.0,700
0x034c69160676cd0f0ee35719a93343ea066e31a4,1.2520560386271523e+17,78419.31887829087,78391.79926439094,0,6,3,4,0,0.999649070990496,750
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,2296181487521.5225,0.0,0.0,0,2,0,0,0,0.0,700
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1.0466378254976958,0.0,0.0,0,1,0,0,0,0.0,600
0x034f4243c5e44976913d3e607089d75bc976dde2,2238362875294.743,0.0,823555879034.346,0,1,0,1,0,0.0,700
0x034f5434e14148a554c38f72118239d3b4078888,390800720928721.1,26755950596718.867,26251251017005.117,0,5,4,5,0,0.9811369221254415,750
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,1.0239219539852862,0.0,0.0,0,2,0,0,0,0.0,600
0x035032655b5b3784d359b56eb82c803bd971c582,1.0540590151310416e+16,0.0,0.0,0,10,0,0,0,0.0,700
0x0350520a1e54dd49848db2ee24540713f2620c55,1.8733198074207308e+16,6891945234427831.0,6846400351940401.0,0,1,1,1,0,0.9933915780032732,750
0x03507501959de1df612099f3916f28d5b07bca4a,2.040963856838295,0.0,0.0,0,2,0,0,0,0.0,600
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,7.849747065190166e+16,0.0,0.0,0,12,0,0,0,0.0,700
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,2490541118574.8657,0.0,0.0,0,2,0,0,0,0.0,700
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,6585609574404393.0,523782885894168.06,305726538929999.94,0,82,45,67,0,0.5836894391997621,750
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,5.482446480607695e+18,3.05646797761461e+17,3.050335731374511e+17,0,48,19,6,0,0.9979936821569827,750
0x0351c94cae69947448969ca8b6fef20dfe14203b,2.7436026307768104e+16,1.0764248255951565e+17,1.0696522174404869e+17,0,17,10,11,0,0.9937082386120879,750
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,15854237614713.926,0.0,0.0,0,1,0,0,0,0.0,700
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,443375184116473.2,233446316208701.28,0.0,0,3,1,0,0,0.0,500
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2.394168886468785,0.0,0.0,0,2,0,0,0,0.0,600
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,555091451287235.1,149.93814903178244,149.80236288525285,0,8,2,3,0,0.9990943856022871,750
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,14374019741232.334,0.0,0.0,0,1,0,0,0,0.0,700
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,1658536151220.4788,0.0,0.0,0,2,0,0,0,0.0,700
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,7033712169690004.0,1517046589076457.5,1540931435984121.2,0,73,29,16,0,1.0157443067863883,900
0x0356ece0b66df94ba8448075d0aa26453dd406cc,2553208504807841.5,502889242522622.0,300236929887253.94,0,25,16,4,0,0.5970239657169601,750
0x0356f20234bc49395be12b077d81d8565a1c1527,9469.323012544013,0.0,0.0,0,1,0,0,0,0.0,700
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,233.8142616284207,0.0,0.0,0,2,0,0,0,0.0,600
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,1047451261761.731,671508862588.4231,0.0,0,1,3,0,0,0.0,500
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,2190024593038.5183,0.0,0.0,0,3,0,0,0,0.0,700
0x0357c980e66e6ef343a35715138b7670b0ae74c5,8.127581234380413e+16,82843.74961836931,57666.41909901171,0,26,9,3,0,0.6960865408031348,750
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,215735968364355.66,0.0,0.0,0,3,0,0,0,0.0,700
0x0357ee511a77d1981d2d79e076f9608be771c85b,5.344222400973911e+16,86264.37754916561,86265.24329308946,0,34,22,7,0,1.0000100359377584,900
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,130885227691231.4,0.0,0.0,0,9,0,0,0,0.0,700
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,844060370066421.9,310.13514373133836,310.2457215618399,0,6,2,3,0,1.0003565472431506,900
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,0.011636673670938473,0.0,0.0,0,1,0,0,0,0.0,600
0x035a38a537384f981b611cc598f9f36cdc3542dc,535207344403200.56,100.36328743361771,100.27231161244443,0,1,1,1,0,0.9990935348622029,750
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,52238904418295.555,0.0,0.0,0,3,0,0,0,0.0,700
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4109491150001.408,0.0,0.0,0,4,0,0,0,0.0,700
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,173426647929.74258,0.0,0.0,0,1,0,0,0,0.0,700
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,402.2311585322424,65300117155000.09,65000281916675.61,0,2,1,1,0,0.9954083506831576,650
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,221240773450435.12,5979270016821639.0,6041379328493858.0,0,3,5,6,0,1.0103874405232554,900
0x035b32173c6beca69608dc1b5740bfec727c5d82,7.026495119020371e+17,5.2272554766998336e+17,5.2647386953530464e+17,0,21,13,8,0,1.0071707263630585,900
0x035bc96201666333294c5a04395bb3618a2b6a11,2835458423002936.0,1268578073735981.8,1250575021093922.0,0,24,16,9,0,0.9858084787883489,750
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,8.607840718126526e+16,6.022374367675818e+16,3.014167145635936e+16,0,65,28,9,0,0.5004948151038271,750
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1026157532892.4052,0.0,0.0,0,1,0,0,0,0.0,700
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,485015442468863.9,84.76239155771833,84.84200812573559,0,3,2,2,0,1.0009392911945274,900
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1.1112046807465286,0.0,0.0,0,1,0,0,0,0.0,600
0x035e72ef297547349d8ce3573ebb8e10dc639816,1.0324464818104193e+19,8.329848399117531e+18,8.41212657192552e+18,0,20,9,6,0,1.0098775114342664,900
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,9.19684687927738,0.0,0.0,0,1,0,0,0,0.0,600
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,1114685773787547.4,400276927836619.1,200483453312049.28,0,3,1,2,0,0.5008618767901619,750
0x035f54740a2b26337ef50b85786c2e246dbbaba4,69127033398508.516,0.0,0.0,0,1,0,0,0,0.0,700
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,174033286425.93024,0.0,0.0,0,1,0,0,0,0.0,700
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,1.985879731872829e+16,1.196327743919378e+16,5978208069616795.0,0,10,2,1,0,0.4997132349393774,600
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,5750515295600385.0,2570182500129900.0,0.0,0,5,4,0,0,0.0,500
0x03607361b844e659f4e8846af200074e219513e2,820256887249529.4,62538992574015.5,220.64246239452817,0,10,9,5,0,3.528078296646619e-12,600
0x0360b9acda197703cb3040715c75659c38f13cf7,2008106435501462.8,0.0,0.0,0,3,0,0,0,0.0,700
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1836028364054.1514,0.0,0.0,0,1,0,0,0,0.0,700
0x036161ee78969e00d3ea480f2139357fd77247ac,1.2825081570449254e+17,1.644599757231187e+16,1.6245876393822506e+16,0,14,15,11,0,0.9878316181423811,750
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,151.358263046448,0.0,0.0,0,1,0,0,0,0.0,600
0x03630da783ae465b0afb812f7bc6374d677b0829,503658579665327.2,136013.20587000798,149035.69987493372,0,9,6,8,0,1.0957443354241039,900
0x036328c52eccfc46d348e2a27da72ae48e00852d,1009433241918.0483,0.0,0.0,0,1,0,0,0,0.0,700
0x036345b8465096ac474b07e08b6117d8134ef847,3268756724814.985,0.0,0.0,0,1,0,0,0,0.0,700
0x0363839d89014a84d63a029b6c5d540344453b64,19929876562.866814,4634855014.620189,0.0,0,1,1,0,0,0.0,500
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,3971165623411.034,0.0,0.0,0,3,0,0,0,0.0,700
0x0365ad837b20583a235b652cfce03987561c9948,1508469479286059.5,546883723589669.4,71.16568354223516,0,38,9,1,0,1.3012945983309472e-13,600
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,1420258567755441.5,1001.3998509667433,406.8610283499056,0,19,3,1,0,0.4062922797093741,600
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,10486.649063060964,0.0,0.0,0,1,0,0,0,0.0,700
0x036808e8efef543ac49c40a2b6d98f8f36798a91,8.800197303667952e+16,3.9410575215748966e+18,2.427192835193157e+18,0,31,43,30,0,0.6158734862167706,750
0x0368ca98437266a286e33042e6990dcde1450db3,198705759244.68484,0.0,0.0,0,1,0,0,0,0.0,700
0x03692b33a187d69661b0f5b1cd0244702c340fe5,1313120670596.5903,0.0,0.0,0,1,0,0,0,0.0,700
0x036955e921822b666da7fb487370f7cbb115906e,1496573120208620.5,0.0,0.0,0,1,0,0,0,0.0,700
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2.252168348909114,0.0,0.0,0,2,0,0,0,0.0,600
0x036962a84f8e3423918082c672d9ab18752c30c2,202997532356.35416,0.0,0.0,0,1,0,0,0,0.0,700
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,1478800035008173.5,252.16747297344597,38.73223052990231,0,14,5,2,0,0.1535972505620538,600
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,2402501215165595.5,3725.6060448359904,1681.3873160226449,0,57,32,15,0,0.45130571933476216,600
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,9.737780866027231,0.0,0.0,0,1,0,0,0,0.0,600
0x036ac8829034821015a1181efb8f8e4357af3df6,18356429693.17003,0.00099981457574581,0.0,0,2,1,0,0,0.0,500
0x036baa2d91ee84b680177acbc391d554170f1ab6,1.0182429614739998,0.0,0.0,0,1,0,0,0,0.0,600
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1471965389264.9863,0.0,0.0,0,1,0,0,0,0.0,700
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1.3903009244531708,0.0,0.0,0,1,0,0,0,0.0,600
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1.101379396549388,0.0,0.0,0,1,0,0,0,0.0,600
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,2891639793971029.5,893595102158501.8,893595102158501.8,0,1,1,1,0,1.0,900
0x036dbbd11bf2958377e459cb75fec9bb9944785a,2297661317254559.5,55402780254264.125,380.64091565631475,0,22,3,3,0,6.870429857660769e-12,600
0x036dce7f98c0a17da43db21d522969ea009fd301,1186188290448.936,0.0,0.0,0,2,0,0,0,0.0,700
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,3009472909569140.5,0.0,0.0,0,6,0,0,0,0.0,700
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1.2689317132642022,0.0,0.0,0,1,0,0,0,0.0,600
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,2.632370000131885e+16,0.0,0.0,0,3,0,0,0,0.0,700
0x036fcf32222c17667b562b427acb2bcd737a0db9,4021723115804084.0,693.9192093296439,693.9192093296439,0,1,1,1,0,1.0,900
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1322092406422.0225,0.0,0.0,0,1,0,0,0,0.0,700
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,10.034946263460178,0.0,0.0,0,1,0,0,0,0.0,600
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,160979016075.7049,0.0,0.0,0,1,0,0,0,0.0,700
0x03709bd13f446ef4408347011cf3c0b457d848fa,1.0377616148750706,0.0,0.0,0,1,0,0,0,0.0,600
0x0371229099726879e47c045aca027e0a27d3c5d1,1.0270318240924326e+16,1989.6447683195693,496.8155693677186,0,4,2,1,0,0.2497006386659279,600
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,44573655837.193054,4979185652.434623,0.0,0,1,1,0,0,0.0,500
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1578967267206.8862,0.0,0.0,0,1,0,0,0,0.0,700
0x03725920246c11418ebdd11ffbb1661467616f81,4973320223487.692,0.0,0.0,0,1,0,0,0,0.0,700
0x03725af1b7357c622c2a91a28df41d8217941180,70445124458.04659,14089024891.609318,0.0,0,1,1,0,0,0.0,500
0x03733ca219c6418adba6f120daca918eb3f67738,5.300388666017281e+16,1.5686780917098774e+16,1007020254358295.4,0,22,18,9,0,0.06419546876316935,600
0x037343879ca2c1d0078038549ee042046f32243f,1.0015006921809254e+17,3.3709960563673172e+16,7765.061163050232,0,10,7,2,0,2.303491618859408e-13,600
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,2.935170865434616e+16,14149.911296227929,2431.6279610033253,0,18,14,2,0,0.1718475762919833,600
0x037582877a10e01ed2d34b2587b385b0bb44d675,1.1872083148804038,0.0,0.0,0,1,0,0,0,0.0,600
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,6419.7479799884895,0.0,0.0,0,1,0,0,0,0.0,700
0x0375dafe356324fa45e5993855508b6204279d9e,103.29023094821386,0.0,0.0,0,1,0,0,0,0.0,600
0x03761263846e6a598e667e6a573ed86fabff8953,7108289131382284.0,2539992472864001.5,2539992472864001.5,0,1,1,1,0,1.0,900
0x03781270005438697bdd9296f9d96a209f8af93b,1.7750242986900784,0.0,0.0,0,1,0,0,0,0.0,600
0x037949068f0cff6d57d7253398e60577ccd86dd3,2297840070305006.5,301184915911778.56,303229281552916.56,0,5,1,1,0,1.0067877424569855,900
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,3065741721629435.5,1501.1473526358006,1502.057651674034,0,2,1,1,0,1.0006064021873902,900
0x0379eec40a19d1a6c23bf323128bea4188985014,0.09548485088645361,0.0,0.0,0,1,0,0,0,0.0,600
0x037a0f059374030dca53c918177a9d4f11c75347,1055302175070.8644,0.0,0.0,0,1,0,0,0,0.0,700
0x037a28da412268621439c31fd0d54dbb511d47b4,1671619865518680.8,631190177429346.9,631190177429346.9,0,1,1,1,0,1.0,900
0x037a3079e857e383454fefbea892fde12a2e83fd,8308214216761937.0,0.0,0.0,0,11,0,0,0,0.0,700
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2785073742727795.0,4247.951514155118,4260.220583790761,0,2,3,4,0,1.002888232032489,900
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1674792868438.6238,0.0,0.0,0,1,0,0,0,0.0,700
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,48382.023865253796,0.0,0.0,0,3,0,0,0,0.0,700
0x037b392129f7ad2fac6787fefb35779df131856b,2916420007004.87,0.0,0.0,0,2,0,0,0,0.0,700
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1.0252591577042713,0.0,0.0,0,1,0,0,0,0.0,600
0x037bc5471ff04bff3170a1364d2201259c02b127,8522831653575167.0,0.0,0.0,0,22,0,0,0,0.0,700
0x037bef2da33513cfb998e36894d073773d3285f8,3.4172904872704543e+18,2.505299822554609e+18,2.9397098972605486e+18,0,26,20,18,0,1.173396441733261,900
0x037bf6a1e7b137f824f46313317e033ffeceb613,1.9077816540121306e+17,9105865337363828.0,9705827572531114.0,0,94,22,31,0,1.0658874486871093,900
0x037ca92482ddaae946133ea49e3578ac75bcbef1,416658484762511.7,0.0,0.0,0,2,0,0,0,0.0,700
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2645.722960604026,6430439611801.84,0.0,0,1,1,0,0,0.0,500
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,654930250734270.6,128.3014639791815,0.0,0,6,3,0,0,0.0,500
0x037dfd569defbc08ae28001159b4c49f6d006cff,2031113138663.4194,0.0,0.0,0,2,0,0,0,0.0,700
0x037e2847c769d20564502183f524f88baa06b389,744993858488.1093,0.0,0.0,0,2,0,0,0,0.0,700
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,787645894060194.0,360115839301834.9,218707103346258.66,0,17,10,5,0,0.607324309228584,750
